# [해상] 출처: 한국무역협회(KITA) | 시장 평균 해상운임(Ocean Freight), 부산발 | 부대비용 별도 / 이용 선사·물동량·결제조건에 따라 상이 | 운임 업로드: 매월 첫째 주 | 단위: USD
분류,출발(도시),도착(국가),도착(도시),년,월,TEU,FEU,단위(USD-해상),100kg,300kg,500kg,단위(USD-항공),업데이트 일자
해상,Busan,중남미,Buenos Aires,2023,11,2900.0,2180.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,10,2030.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,09,2140.0,2300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,08,2600.0,2900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,07,2800.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,06,2800.0,3100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,05,2300.0,2700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,04,2000.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,03,1600.0,1840.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,02,1400.0,1550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2023,01,1800.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,12,1900.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,11,5215.0,6100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,10,6100.0,6100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,09,8000.0,8000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,08,1100.0,1100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,07,10200.0,10200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,06,6800.0,7300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,05,6800.0,7300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,04,7500.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,03,9800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,02,9800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2022,01,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,12,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,11,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,10,9750.0,12400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,09,10050.0,12400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,08,9550.0,10250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,07,9550.0,10250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,06,9200.0,10200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,05,7795.0,7640.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,04,7750.0,7950.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,03,7950.0,8450.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,02,8650.0,8850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2021,01,8650.0,8850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,12,5800.0,5900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,11,4150.0,4150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,10,4150.0,4150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,09,3975.0,4025.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,08,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,07,1175.0,1175.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,06,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,05,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,04,1400.0,1400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,03,2000.0,2000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,02,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2020,01,2350.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,12,2050.0,2050.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,11,2150.0,2150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,10,1800.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,09,2300.0,2600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,08,2200.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,07,2400.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,06,1900.0,1950.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,05,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,04,2200.0,2700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,03,1600.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,02,1900.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2019,01,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,12,1550.0,1550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,11,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,10,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,09,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,08,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,07,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,06,2350.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,05,2450.0,2450.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,04,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,03,2575.0,2575.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,02,2875.0,2850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Buenos Aires,2018,01,2850.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2026,05,4200.0,4500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2026,04,3500.0,3500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2026,03,2400.0,2600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2026,02,1500.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2026,01,2900.0,3000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,12,1800.0,2000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,11,2950.0,3100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,10,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,09,2900.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,08,4500.0,4700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,07,6700.0,6900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,06,3200.0,3500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,05,1320.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,04,1700.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,03,3500.0,4000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2025,01,4400.0,4700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,12,6600.0,6600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,11,6200.0,7400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,10,7200.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,09,7150.0,7550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,08,7400.0,7600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,07,9200.0,9200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,06,8813.0,9113.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,05,7300.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,04,4300.0,4700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,03,3200.0,3200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,02,4550.0,4750.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2024,01,2900.0,3250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,12,2900.0,3180.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,11,2900.0,3180.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,10,2030.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,09,2140.0,2300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,08,2600.0,2900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,07,2800.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,06,2800.0,3100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,05,2300.0,2700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,04,2000.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,03,1600.0,1840.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,02,1400.0,1550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2023,01,1800.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,12,1900.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,11,5215.0,6100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,10,6100.0,6100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,09,8000.0,8000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,08,1100.0,1100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,07,10200.0,10200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,06,6800.0,7300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,05,6800.0,7300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,04,7500.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,03,9800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,02,9800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2022,01,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,12,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,11,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,10,9750.0,12400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,09,10050.0,12400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,08,9550.0,10250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,07,9550.0,10250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,06,9200.0,10200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,05,7795.0,7640.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,04,7750.0,7950.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,03,7950.0,8450.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,02,7400.0,8300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2021,01,8650.0,8850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,12,5800.0,5900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,11,4150.0,4150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,10,4150.0,4150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,09,3975.0,4025.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,08,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,07,1175.0,1175.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,06,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,05,1400.0,1400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,04,1000.0,1000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,03,2000.0,2000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,02,2100.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2020,01,2350.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,12,2050.0,2050.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,11,2200.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,10,1800.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,09,2300.0,2600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,08,2200.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,07,2400.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,06,1900.0,1950.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,05,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,04,2200.0,2700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,03,1600.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,02,1900.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2019,01,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,12,1550.0,1550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,11,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,10,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,09,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,08,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,07,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,06,2300.0,2300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,05,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,04,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,03,2575.0,2575.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,02,3150.0,2850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Montevideo,2018,01,2850.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2026,05,4200.0,4500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2026,04,3500.0,3500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2026,03,2400.0,2600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2026,02,1500.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2026,01,2900.0,3000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,12,1800.0,2000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,11,2950.0,3100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,10,2300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,09,2900.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,08,4500.0,4700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,07,6700.0,6900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,06,3200.0,3500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,05,1320.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,04,1700.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,03,3300.0,3800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2025,01,4400.0,4700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,12,6600.0,6600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,11,6000.0,7000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,10,7200.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,09,7150.0,7550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,08,7400.0,7600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,07,9200.0,9200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,06,8815.0,9115.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,05,7300.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,04,4300.0,4700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,03,3200.0,3200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,02,4550.0,4750.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2024,01,2900.0,3250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,12,2900.0,3180.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,11,2900.0,3180.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,10,2030.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,09,2140.0,2300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,08,2600.0,2900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,07,2800.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,06,2800.0,3100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,05,2100.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,04,2000.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,03,1600.0,1840.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,02,1400.0,1550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2023,01,1800.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,12,1900.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,11,5215.0,6100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,10,6100.0,6100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,09,8000.0,8000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,08,1100.0,1100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,07,10200.0,10200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,06,6800.0,7300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,05,6800.0,7300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,04,7500.0,7500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,03,9800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,02,9800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2022,01,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,12,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,11,10325.0,13000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,10,9750.0,12400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,09,10050.0,12400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,08,9550.0,10250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,07,9550.0,10250.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,06,9200.0,10200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,05,7795.0,7640.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,04,7750.0,7950.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,03,7950.0,8450.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,02,7400.0,8300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2021,01,8650.0,8850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,12,5800.0,5900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,11,4150.0,4150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,10,4150.0,4150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,09,3975.0,4025.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,08,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,07,1175.0,1175.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,06,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,05,1400.0,1400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,04,1000.0,1000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,03,2000.0,2000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,02,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2020,01,2350.0,2350.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,12,2050.0,2050.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,11,2200.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,10,1800.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,09,2300.0,2600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,08,2200.0,2200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,07,2400.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,06,1900.0,1950.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,05,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,04,2200.0,2700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,03,1600.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,02,1900.0,1900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2019,01,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,12,1550.0,1550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,11,1700.0,1700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,10,1500.0,1500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,09,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,08,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,07,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,06,2350.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,05,2450.0,2450.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,04,2100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,03,2550.0,2550.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,02,2850.0,2800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Santos,2018,01,2850.0,3300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2026,05,4200.0,4500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2026,04,3550.0,3700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2026,03,2000.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2026,02,1000.0,1150.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2026,01,2300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,12,1950.0,2300.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,11,2000.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,10,1250.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,09,2800.0,3200.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,08,3200.0,3500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,07,2400.0,2600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,06,4300.0,5500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,05,1450.0,1800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,04,1600.0,1850.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,03,3500.0,4000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2025,01,2000.0,2400.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,12,4500.0,4500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,11,2500.0,2700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,10,5800.0,6500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,09,4250.0,5700.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,08,5500.0,6500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,07,5100.0,6600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,06,6000.0,6500.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,05,5300.0,6000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,04,3000.0,3800.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,03,2900.0,2900.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,02,3520.0,4120.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2024,01,2100.0,2450.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2023,12,1250.0,1650.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2023,11,1650.0,2000.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2023,10,1320.0,1600.0,USD,,,,,2026-05-24
해상,Busan,중남미,Callao,2023,09,1550.0,1800.0,USD,,,,,2026-05-24
