# [해상] 출처: 한국무역협회(KITA) | 시장 평균 해상운임(Ocean Freight), 부산발 | 부대비용 별도 / 이용 선사·물동량·결제조건에 따라 상이 | 운임 업로드: 매월 첫째 주 | 단위: USD
# [항공] 출처: 한국무역협회(KITA) | 시장 평균 항공운임(Air Freight), 부산발 | 부대비용 별도 / 이용 항공사·물동량·결제조건에 따라 상이 | 공시 운임 구성: 기본 항공운임 + 유류할증료 + 터미널 화물처리비용 | 운임 업로드: 매월 첫째 주 | 단위: USD
분류,출발(도시),도착(국가),도착(도시),년,월,TEU,FEU,단위(USD-해상),100kg,300kg,500kg,단위(USD-항공),업데이트 일자
항공,Incheon,유럽,London,2018,08,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,07,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,06,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,05,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,04,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,03,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,02,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,유럽,London,2018,01,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,12,,,,4100.0,4000.0,3900.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,11,,,,3800.0,3700.0,3600.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,10,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,09,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,08,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,07,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,06,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,05,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,04,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,03,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,02,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,London,2017,01,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,12,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,11,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,10,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,08,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,07,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,06,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,05,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,04,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,03,,,,3000.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,02,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2016,01,,,,3100.0,2850.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,12,,,,3300.0,2900.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,11,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,10,,,,2900.0,2500.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,09,,,,3000.0,2500.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,08,,,,2400.0,2300.0,2200.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,07,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,06,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,05,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,04,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,03,,,,2700.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,02,,,,3100.0,2900.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,London,2015,01,,,,3100.0,2500.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2026,05,,,,9990.0,9542.0,9542.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2026,04,,,,9315.0,9135.0,8365.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2026,03,,,,7080.0,7000.0,6610.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2026,02,,,,7280.0,7188.0,6860.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2026,01,,,,7742.5,7742.5,7742.5,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,12,,,,7970.0,7500.0,6980.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,11,,,,7660.0,6890.0,6890.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,10,,,,7950.0,7250.0,7200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,09,,,,8180.0,7700.0,7140.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,08,,,,7810.0,7650.0,7140.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,07,,,,7380.0,6870.0,6870.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,06,,,,6720.0,6620.0,6620.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,05,,,,7440.0,7050.0,7050.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,04,,,,7600.0,7220.0,7220.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,03,,,,8350.0,7580.0,7580.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2025,01,,,,8620.0,8620.0,8620.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,12,,,,8255.0,7485.0,8005.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,11,,,,7990.0,7990.0,7990.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,10,,,,7640.0,7640.0,7640.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,09,,,,8150.0,8150.0,8150.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,08,,,,6760.0,6760.0,6760.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,07,,,,7140.0,7140.0,7140.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,06,,,,,6210.0,6210.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,05,,,,6210.0,6210.0,6210.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,04,,,,,6210.0,6210.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,03,,,,,6710.0,6710.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,02,,,,,6710.0,6710.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2024,01,,,,0.0,7910.0,7910.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2023,12,,,,,7910.0,7910.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2023,11,,,,7910.0,7910.0,7910.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2020,10,,,,8900.0,8900.0,8900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2020,09,,,,7000.0,6500.0,6500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2020,03,,,,0.0,0.0,0.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2020,02,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2020,01,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,12,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,11,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,10,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,09,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,08,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,07,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,06,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,05,,,,3700.0,3600.0,3500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,04,,,,3700.0,3600.0,3500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,03,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,02,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2019,01,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,12,,,,4200.0,4100.0,4000.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,11,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,10,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,09,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,08,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,07,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,06,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,05,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,04,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,03,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,02,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2018,01,,,,3600.0,3500.0,3400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,12,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,11,,,,3500.0,3400.0,3300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,10,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,09,,,,3200.0,3100.0,3000.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,08,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,07,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,06,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,05,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,04,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,03,,,,3300.0,3200.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,02,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2017,01,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,12,,,,3000.0,2900.0,2800.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,11,,,,3100.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,10,,,,2900.0,2800.0,2700.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,09,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,08,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,07,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,06,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,05,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,04,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,03,,,,2600.0,2400.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,02,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2016,01,,,,2900.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,12,,,,2900.0,2700.0,3100.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,11,,,,3400.0,3300.0,3200.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,10,,,,2900.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,09,,,,2900.0,2550.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,08,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,07,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,06,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,05,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,04,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,03,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,02,,,,3200.0,3000.0,2900.0,USD,2026-05-24
항공,Incheon,유럽,Paris,2015,01,,,,3200.0,3000.0,2800.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2026,05,,,,2928.0,2928.0,2928.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2026,04,,,,5174.0,5174.0,5174.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2026,03,,,,3620.0,3600.0,3570.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2026,02,,,,3280.0,3280.0,3280.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2026,01,,,,3290.0,3290.0,3290.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,12,,,,3960.0,3960.0,3960.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,11,,,,3960.0,3950.0,3940.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,10,,,,3850.0,3840.0,3800.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,09,,,,3930.0,3920.0,3910.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,08,,,,3390.0,3380.0,3370.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,07,,,,2340.0,2340.0,2340.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,06,,,,3850.0,3840.0,3840.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,05,,,,4020.0,4020.0,4020.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,04,,,,3630.0,3630.0,3630.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,03,,,,2600.0,2600.0,2600.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2025,01,,,,3240.0,3240.0,3240.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,12,,,,3220.0,3220.0,3220.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,11,,,,3540.0,3540.0,3540.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,10,,,,3840.0,3840.0,3840.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,09,,,,3860.0,3860.0,3860.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,08,,,,4090.0,4090.0,4090.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,07,,,,3760.0,3760.0,3760.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,06,,,,,,,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,05,,,,,,,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,04,,,,,8010.0,7710.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,03,,,,,8510.0,8210.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,02,,,,,3450.0,3400.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2024,01,,,,0.0,4110.0,8220.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2023,12,,,,,3450.0,3400.0,USD,2026-05-24
항공,Incheon,아시아,Chennai,2023,11,,,,3500.0,3450.0,3400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2020,10,,,,6600.0,6466.0,6466.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2020,09,,,,6550.0,6135.0,5925.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2020,03,,,,0.0,0.0,0.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2020,02,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2020,01,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,12,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,11,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,10,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,09,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,08,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,07,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,06,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,05,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,04,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,03,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,02,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2019,01,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,12,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,11,,,,2450.0,2400.0,2350.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,10,,,,2750.0,2700.0,2650.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,09,,,,2750.0,2700.0,2650.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,08,,,,2650.0,2600.0,2550.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,07,,,,2650.0,2600.0,2550.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,06,,,,2650.0,2600.0,2550.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,05,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,04,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,03,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,02,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2018,01,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,12,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,11,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,10,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,09,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,08,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,07,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,06,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,05,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,04,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,03,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,02,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2017,01,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,12,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,11,,,,2700.0,2600.0,2500.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,10,,,,2800.0,2700.0,2600.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,09,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,08,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,07,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,06,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,05,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,04,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,03,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,02,,,,2600.0,2500.0,2400.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2016,01,,,,2650.0,2300.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,12,,,,2400.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,11,,,,2500.0,2400.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,10,,,,2500.0,2400.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,09,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,08,,,,2500.0,2400.0,2300.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,07,,,,2100.0,2050.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,06,,,,2100.0,2050.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,05,,,,2100.0,2050.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,04,,,,2100.0,2050.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,03,,,,2100.0,2000.0,2000.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,02,,,,2400.0,2300.0,2200.0,USD,2026-05-24
항공,Incheon,아시아,Mumbai,2015,01,,,,2000.0,1850.0,1750.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2026,05,,,,5516.0,5516.0,5516.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2026,04,,,,5374.0,5334.0,5334.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2026,03,,,,3390.0,3360.0,3340.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2026,02,,,,2520.0,2520.0,2520.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2026,01,,,,3678.3,3678.3,3678.3,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,12,,,,3580.0,3580.0,3580.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,11,,,,3840.0,3830.0,3820.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,10,,,,3890.0,3880.0,3830.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,09,,,,3930.0,3920.0,3910.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,08,,,,3700.0,3680.0,3680.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,07,,,,3760.0,3750.0,3750.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,06,,,,3760.0,3750.0,3740.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,05,,,,3690.0,3620.0,3680.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,04,,,,3530.0,3530.0,3530.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,03,,,,2580.0,2580.0,2580.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2025,01,,,,3640.0,3640.0,3640.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,12,,,,3624.0,3724.0,3724.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,11,,,,2920.0,2920.0,2920.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,10,,,,3840.0,3840.0,3840.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,09,,,,3360.0,3360.0,3360.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,08,,,,3290.0,3290.0,3290.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,07,,,,2960.0,2960.0,2960.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,06,,,,,3110.0,3110.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,05,,,,3110.0,3110.0,3110.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,04,,,,,6710.0,7710.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,03,,,,,7210.0,7210.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,02,,,,,3400.0,3300.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2024,01,,,,0.0,3710.0,7420.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2023,12,,,,,2900.0,2900.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2023,11,,,,3250.0,3250.0,3250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2020,10,,,,6666.0,6666.0,6666.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2020,09,,,,6235.0,6235.0,6235.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2020,03,,,,0.0,0.0,0.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2020,02,,,,2250.0,2200.0,2150.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2020,01,,,,2250.0,2200.0,2150.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,12,,,,2300.0,2250.0,2200.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,11,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,10,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,09,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,08,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,07,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,06,,,,2350.0,2300.0,2250.0,USD,2026-05-24
항공,Incheon,아시아,New Delhi,2019,05,,,,2350.0,2300.0,2250.0,USD,2026-05-24
